Title    : 2023_Average_Jan_hr_10_2
Version  : Emfac-HK V4.3 V4.3.0.0 Sp: V4.3 Pr: Emfac-HK HK4.3
Run Date : 2021/12/29 11:33:34
Scen Year: 2023 -- All model years in the range 1979 to 2023 selected
Season   : Annual
Area     : Hong Kong
*****************************************************************************************
Year:,2023,, -- Model Years,,1979, to ,2023, Inclusive --,,,Annual
     Emfac-HK V4.3 Emission Factors: V4.3.0.0 Sp: V4.3 Pr: Emfac-HK HK4.3

SAR Average,,,,,      Hong Kong,,,,,,SAR Average

,,,,Table  1:  Running Exhaust Emissions (grams/km)

Pollutant Name: Volatile Org Cpds,,,,Temperature: 19C,,Relative Humidity: 68%

Speed,PC,PC,PC,PC,PC,TAXI,TAXI,TAXI,TAXI,TAXI,LGV3,LGV3,LGV3,LGV3,LGV3,LGV4,LGV4,LGV4,LGV4,LGV4,LGV6,LGV6,LGV6,LGV6,LGV6,HGV7,HGV7,HGV7,HGV7,HGV7,HGV8,HGV8,HGV8,HGV8,HGV8,PLB,PLB,PLB,PLB,PLB,PV4,PV4,PV4,PV4,PV4,PV5,PV5,PV5,PV5,PV5,NFB6,NFB6,NFB6,NFB6,NFB6,NFB7,NFB7,NFB7,NFB7,NFB7,NFB8,NFB8,NFB8,NFB8,NFB8,FBSD,FBSD,FBSD,FBSD,FBSD,FBDD,FBDD,FBDD,FBDD,FBDD,MC,MC,MC,MC,MC,HGV9,HGV9,HGV9,HGV9,HGV9,NFB9,NFB9,NFB9,NFB9,NFB9,ALL,ALL,ALL,ALL,ALL,
   60,   3.7997,   0.0182,   0.0952,   0.0000,   0.0205,   0.0000,   0.0177,   0.0000,   0.2212,   0.2211,   3.7997,   0.4713,   0.7844,   0.0000,   0.7947,   3.7997,   0.0541,   0.6596,   0.0000,   0.6422,   0.0000,   0.0000,   1.0036,   0.0000,   1.0036,   0.0000,   0.0000,   1.4793,   0.0000,   1.4793,   0.0000,   0.0000,   1.6942,   0.0000,   1.6942,   0.0000,   0.0000,   0.4607,   0.8620,   0.6875,   0.0000,   0.1456,   0.3587,   0.0000,   0.3019,   0.0000,   0.3452,   0.6179,   0.4604,   0.5859,   0.0000,   0.0000,   1.2149,   0.0000,   1.2149,   0.0000,   0.0000,   2.1689,   0.0000,   2.1689,   0.0000,   0.0000,   3.1054,   0.0000,   3.1054,   0.0000,   0.0000,   2.8494,   0.0000,   2.8494,   0.0000,   0.0000,   3.0991,   0.0000,   3.0991,   0.3257,   0.0974,   0.0000,   0.0000,   0.2377,   0.0000,   0.0000,   2.3294,   0.0000,   2.3294,   0.0000,   0.0000,   3.2376,   0.0000,   3.2376,   0.3519,   0.0203,   1.3881,   0.2672,   0.5226,
   61,   3.8269,   0.0181,   0.0955,   0.0000,   0.0204,   0.0000,   0.0175,   0.0000,   0.2203,   0.2203,   3.8269,   0.4709,   0.7823,   0.0000,   0.7928,   3.8269,   0.0543,   0.6568,   0.0000,   0.6396,   0.0000,   0.0000,   0.9951,   0.0000,   0.9951,   0.0000,   0.0000,   1.4779,   0.0000,   1.4779,   0.0000,   0.0000,   1.6912,   0.0000,   1.6912,   0.0000,   0.0000,   0.4607,   0.8616,   0.6872,   0.0000,   0.1450,   0.3551,   0.0000,   0.2991,   0.0000,   0.3435,   0.6179,   0.4602,   0.5858,   0.0000,   0.0000,   1.2149,   0.0000,   1.2149,   0.0000,   0.0000,   2.1673,   0.0000,   2.1673,   0.0000,   0.0000,   3.1031,   0.0000,   3.1031,   0.0000,   0.0000,   2.8493,   0.0000,   2.8493,   0.0000,   0.0000,   3.0955,   0.0000,   3.0955,   0.3252,   0.0970,   0.0000,   0.0000,   0.2372,   0.0000,   0.0000,   2.3275,   0.0000,   2.3275,   0.0000,   0.0000,   3.2341,   0.0000,   3.2341,   0.3517,   0.0202,   1.3848,   0.2664,   0.5213,
   62,   3.8549,   0.0180,   0.0959,   0.0000,   0.0203,   0.0000,   0.0172,   0.0000,   0.2195,   0.2195,   3.8549,   0.4707,   0.7803,   0.0000,   0.7911,   3.8549,   0.0545,   0.6542,   0.0000,   0.6370,   0.0000,   0.0000,   0.9868,   0.0000,   0.9868,   0.0000,   0.0000,   1.4765,   0.0000,   1.4765,   0.0000,   0.0000,   1.6884,   0.0000,   1.6884,   0.0000,   0.0000,   0.4607,   0.8617,   0.6873,   0.0000,   0.1444,   0.3516,   0.0000,   0.2964,   0.0000,   0.3418,   0.6179,   0.4603,   0.5859,   0.0000,   0.0000,   1.2149,   0.0000,   1.2149,   0.0000,   0.0000,   2.1658,   0.0000,   2.1658,   0.0000,   0.0000,   3.1008,   0.0000,   3.1008,   0.0000,   0.0000,   2.8491,   0.0000,   2.8491,   0.0000,   0.0000,   3.0920,   0.0000,   3.0920,   0.3249,   0.0966,   0.0000,   0.0000,   0.2369,   0.0000,   0.0000,   2.3257,   0.0000,   2.3257,   0.0000,   0.0000,   3.2307,   0.0000,   3.2307,   0.3515,   0.0201,   1.3816,   0.2657,   0.5201,


Pollutant Name: Carbon Dioxide,,,,Temperature: 19C,,Relative Humidity: 68%

Speed,PC,PC,PC,PC,PC,TAXI,TAXI,TAXI,TAXI,TAXI,LGV3,LGV3,LGV3,LGV3,LGV3,LGV4,LGV4,LGV4,LGV4,LGV4,LGV6,LGV6,LGV6,LGV6,LGV6,HGV7,HGV7,HGV7,HGV7,HGV7,HGV8,HGV8,HGV8,HGV8,HGV8,PLB,PLB,PLB,PLB,PLB,PV4,PV4,PV4,PV4,PV4,PV5,PV5,PV5,PV5,PV5,NFB6,NFB6,NFB6,NFB6,NFB6,NFB7,NFB7,NFB7,NFB7,NFB7,NFB8,NFB8,NFB8,NFB8,NFB8,FBSD,FBSD,FBSD,FBSD,FBSD,FBDD,FBDD,FBDD,FBDD,FBDD,MC,MC,MC,MC,MC,HGV9,HGV9,HGV9,HGV9,HGV9,NFB9,NFB9,NFB9,NFB9,NFB9,ALL,ALL,ALL,ALL,ALL,
km/hr,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,

   39, 254.4579, 254.4579, 211.0502,   0.0000, 253.7021,   0.0000, 254.4579,   0.0000, 249.5509, 249.5519, 254.4579, 459.3990, 300.5802,   0.0000, 305.8509, 254.4579, 473.5542, 300.5802,   0.0000, 305.5609,   0.0000,   0.0000, 425.7679,   0.0000, 425.7679,   0.0000,   0.0000, 483.4058,   0.0000, 483.4058,   0.0000,   0.0000, 964.3186,   0.0000, 964.3186,   0.0000,   0.0000, 484.7271, 447.8629, 463.8934,   0.0000, 473.5542, 299.7900,   0.0000, 346.0927,   0.0000, 534.1353, 484.7270, 447.8629, 477.4023,   0.0000,   0.0000, 513.7875,   0.0000, 513.7875,   0.0000,   0.0000, 614.8182,   0.0000, 614.8182,   0.0000,   0.0000, 945.4636,   0.0000, 945.4636,   0.0000,   0.0000, 993.9631,   0.0000, 993.9631,   0.0000,   0.0000,1234.1188,   0.0000,1234.1188, 129.6627, 134.0893,   0.0000,   0.0000, 131.3691,   0.0000,   0.0000, 964.3187,   0.0000, 964.3187,   0.0000,   0.0000, 945.4633,   0.0000, 945.4633, 130.6053, 253.3285, 614.0637, 264.6849, 371.0141,
   40, 249.6541, 249.6541, 210.7155,   0.0000, 248.9761,   0.0000, 249.6541,   0.0000, 245.9343, 245.9351, 249.6542, 450.7263, 297.4024,   0.0000, 302.4680, 249.6541, 464.6141, 297.4024,   0.0000, 302.2171,   0.0000,   0.0000, 422.5784,   0.0000, 422.5784,   0.0000,   0.0000, 479.3764,   0.0000, 479.3764,   0.0000,   0.0000, 955.3032,   0.0000, 955.3032,   0.0000,   0.0000, 480.7281, 441.3724, 458.4863,   0.0000, 464.6141, 299.7900,   0.0000, 343.7104,   0.0000, 526.3946, 480.7282, 441.3724, 472.8980,   0.0000,   0.0000, 508.7433,   0.0000, 508.7433,   0.0000,   0.0000, 607.5424,   0.0000, 607.5424,   0.0000,   0.0000, 933.5775,   0.0000, 933.5775,   0.0000,   0.0000, 986.0902,   0.0000, 986.0902,   0.0000,   0.0000,1217.1978,   0.0000,1217.1978, 127.2407, 131.5579,   0.0000,   0.0000, 128.9049,   0.0000,   0.0000, 955.3033,   0.0000, 955.3034,   0.0000,   0.0000, 933.5775,   0.0000, 933.5775, 128.1653, 248.5461, 607.7803, 260.8490, 365.9830,
   41, 245.0818, 245.0818, 210.4059,   0.0000, 244.4781,   0.0000, 245.0818,   0.0000, 242.4576, 242.4581, 245.0818, 442.4714, 294.3355,   0.0000, 299.2076, 245.0818, 456.1049, 294.3355,   0.0000, 298.9934,   0.0000,   0.0000, 419.4907,   0.0000, 419.4907,   0.0000,   0.0000, 475.4790,   0.0000, 475.4790,   0.0000,   0.0000, 946.5919,   0.0000, 946.5919,   0.0000,   0.0000, 476.8598, 435.1328, 453.2779,   0.0000, 456.1049, 299.7900,   0.0000, 341.4430,   0.0000, 518.9530, 476.8599, 435.1328, 468.5486,   0.0000,   0.0000, 503.8712,   0.0000, 503.8712,   0.0000,   0.0000, 600.5295,   0.0000, 600.5295,   0.0000,   0.0000, 922.1290,   0.0000, 922.1290,   0.0000,   0.0000, 978.3814,   0.0000, 978.3814,   0.0000,   0.0000,1200.9186,   0.0000,1200.9186, 124.9310, 129.1485,   0.0000,   0.0000, 126.5568,   0.0000,   0.0000, 946.5919,   0.0000, 946.5919,   0.0000,   0.0000, 922.1290,   0.0000, 922.1291, 125.8386, 243.9941, 601.7173, 257.1615, 361.1597,
   42, 240.7315, 240.7315, 210.1209,   0.0000, 240.1985,   0.0000, 240.7314,   0.0000, 239.1120, 239.1124, 240.7315, 434.6173, 291.3729,   0.0000, 296.0629, 240.7314, 448.0089, 291.3730,   0.0000, 295.8830,   0.0000,   0.0000, 416.4991,   0.0000, 416.4991,   0.0000,   0.0000, 471.7061,   0.0000, 471.7061,   0.0000,   0.0000, 938.1666,   0.0000, 938.1666,   0.0000,   0.0000, 473.1147, 429.1285, 448.2561,   0.0000, 448.0088, 299.7900,   0.0000, 339.2856,   0.0000, 511.7922, 473.1148, 429.1286, 464.3452,   0.0000,   0.0000, 499.1617,   0.0000, 499.1617,   0.0000,   0.0000, 593.7635,   0.0000, 593.7635,   0.0000,   0.0000, 911.0914,   0.0000, 911.0914,   0.0000,   0.0000, 970.8365,   0.0000, 970.8365,   0.0000,   0.0000,1185.2408,   0.0000,1185.2408, 122.7292, 126.8560,   0.0000,   0.0000, 124.3200,   0.0000,   0.0000, 938.1667,   0.0000, 938.1667,   0.0000,   0.0000, 911.0916,   0.0000, 911.0916, 123.6205, 239.6631, 595.8614, 253.6130, 356.5336,
   43, 236.5943, 236.5942, 209.8600,   0.0000, 236.1287,   0.0000, 236.5943,   0.0000, 235.8898, 235.8899, 236.5943, 427.1479, 288.5089,   0.0000, 293.0277, 236.5943, 440.3094, 288.5089,   0.0000, 292.8797,   0.0000,   0.0000, 413.5986,   0.0000, 413.5986,   0.0000,   0.0000, 468.0509,   0.0000, 468.0509,   0.0000,   0.0000, 930.0123,   0.0000, 930.0123,   0.0000,   0.0000, 469.4861, 423.3457, 443.4100,   0.0000, 440.3094, 299.7900,   0.0000, 337.2340,   0.0000, 504.8953, 469.4861, 423.3457, 460.2795,   0.0000,   0.0000, 494.6054,   0.0000, 494.6053,   0.0000,   0.0000, 587.2303,   0.0000, 587.2303,   0.0000,   0.0000, 900.4415,   0.0000, 900.4415,   0.0000,   0.0000, 963.4556,   0.0000, 963.4556,   0.0000,   0.0000,1170.1300,   0.0000,1170.1300, 120.6311, 124.6759,   0.0000,   0.0000, 122.1903,   0.0000,   0.0000, 930.0123,   0.0000, 930.0124,   0.0000,   0.0000, 900.4418,   0.0000, 900.4418, 121.5070, 235.5443, 590.2012, 250.1953, 352.0952,
   44, 232.6618, 232.6617, 209.6227,   0.0000, 232.2606,   0.0000, 232.6617,   0.0000, 232.7834, 232.7834, 232.6617, 420.0482, 285.7379,   0.0000, 290.0959, 232.6617, 432.9909, 285.7379,   0.0000, 289.9777,   0.0000,   0.0000, 410.7842,   0.0000, 410.7842,   0.0000,   0.0000, 464.5069,   0.0000, 464.5069,   0.0000,   0.0000, 922.1136,   0.0000, 922.1136,   0.0000,   0.0000, 465.9677, 417.7709, 438.7295,   0.0000, 432.9908, 299.7900,   0.0000, 335.2838,   0.0000, 498.2466, 465.9678, 417.7709, 456.3439,   0.0000,   0.0000, 490.1940,   0.0000, 490.1940,   0.0000,   0.0000, 580.9167,   0.0000, 580.9167,   0.0000,   0.0000, 890.1566,   0.0000, 890.1566,   0.0000,   0.0000, 956.2385,   0.0000, 956.2385,   0.0000,   0.0000,1155.5525,   0.0000,1155.5525, 118.6325, 122.6036,   0.0000,   0.0000, 120.1633,   0.0000,   0.0000, 922.1138,   0.0000, 922.1139,   0.0000,   0.0000, 890.1567,   0.0000, 890.1567, 119.4938, 231.6293, 584.7257, 246.9007, 347.8356,
   45, 228.9261, 228.9261, 209.4086,   0.0000, 228.5863,   0.0000, 228.9261,   0.0000, 229.7865, 229.7864, 228.9261, 413.3039, 283.0549,   0.0000, 287.2624, 228.9261, 426.0387, 283.0549,   0.0000, 287.1717,   0.0000,   0.0000, 408.0516,   0.0000, 408.0516,   0.0000,   0.0000, 461.0688,   0.0000, 461.0688,   0.0000,   0.0000, 914.4578,   0.0000, 914.4578,   0.0000,   0.0000, 462.5540, 412.3925, 434.2054,   0.0000, 426.0387, 299.7900,   0.0000, 333.4313,   0.0000, 491.8321, 462.5541, 412.3924, 452.5316,   0.0000,   0.0000, 485.9198,   0.0000, 485.9198,   0.0000,   0.0000, 574.8106,   0.0000, 574.8106,   0.0000,   0.0000, 880.2161,   0.0000, 880.2161,   0.0000,   0.0000, 949.1852,   0.0000, 949.1852,   0.0000,   0.0000,1141.4785,   0.0000,1141.4785, 116.7298, 120.6351,   0.0000,   0.0000, 118.2352,   0.0000,   0.0000, 914.4580,   0.0000, 914.4580,   0.0000,   0.0000, 880.2164,   0.0000, 880.2164, 117.5772, 227.9103, 579.4250, 243.7220, 343.7465,
   46, 225.3799, 225.3799, 209.2172,   0.0000, 225.0985,   0.0000, 225.3799,   0.0000, 226.8928, 226.8925, 225.3799, 406.9016, 280.4552,   0.0000, 284.5220, 225.3799, 419.4391, 280.4552,   0.0000, 284.4568,   0.0000,   0.0000, 405.3966,   0.0000, 405.3966,   0.0000,   0.0000, 457.7305,   0.0000, 457.7306,   0.0000,   0.0000, 907.0314,   0.0000, 907.0314,   0.0000,   0.0000, 459.2395, 407.1992, 429.8291,   0.0000, 419.4390, 299.7900,   0.0000, 331.6727,   0.0000, 485.6384, 459.2396, 407.1991, 448.8358,   0.0000,   0.0000, 481.7755,   0.0000, 481.7755,   0.0000,   0.0000, 568.9009,   0.0000, 568.9009,   0.0000,   0.0000, 870.6021,   0.0000, 870.6021,   0.0000,   0.0000, 942.2957,   0.0000, 942.2957,   0.0000,   0.0000,1127.8792,   0.0000,1127.8792, 114.9193, 118.7663,   0.0000,   0.0000, 116.4022,   0.0000,   0.0000, 907.0315,   0.0000, 907.0315,   0.0000,   0.0000, 870.6021,   0.0000, 870.6021, 115.7536, 224.3799, 574.2900, 240.6528, 339.8201,
   47, 222.0161, 222.0162, 209.0484,   0.0000, 221.7904,   0.0000, 222.0161,   0.0000, 224.0966, 224.0962, 222.0161, 400.8286, 277.9346,   0.0000, 281.8703, 222.0161, 413.1790, 277.9346,   0.0000, 281.8284,   0.0000,   0.0000, 402.8155,   0.0000, 402.8155,   0.0000,   0.0000, 454.4877,   0.0000, 454.4877,   0.0000,   0.0000, 899.8232,   0.0000, 899.8232,   0.0000,   0.0000, 456.0192, 402.1808, 425.5926,   0.0000, 413.1790, 299.7900,   0.0000, 330.0046,   0.0000, 479.6535, 456.0193, 402.1808, 445.2507,   0.0000,   0.0000, 477.7547,   0.0000, 477.7548,   0.0000,   0.0000, 563.1771,   0.0000, 563.1771,   0.0000,   0.0000, 861.2960,   0.0000, 861.2960,   0.0000,   0.0000, 935.5705,   0.0000, 935.5705,   0.0000,   0.0000,1114.7297,   0.0000,1114.7297, 113.1977, 116.9938,   0.0000,   0.0000, 114.6610,   0.0000,   0.0000, 899.8232,   0.0000, 899.8232,   0.0000,   0.0000, 861.2961,   0.0000, 861.2961, 114.0196, 221.0311, 569.3120, 237.6870, 336.0492,
   48, 218.8283, 218.8283, 208.9018,   0.0000, 218.6555,   0.0000, 218.8283,   0.0000, 221.3927, 221.3922, 218.8283, 395.0732, 275.4890,   0.0000, 279.3028, 218.8283, 407.2463, 275.4890,   0.0000, 279.2824,   0.0000,   0.0000, 400.3046,   0.0000, 400.3046,   0.0000,   0.0000, 451.3353,   0.0000, 451.3353,   0.0000,   0.0000, 892.8222,   0.0000, 892.8222,   0.0000,   0.0000, 452.8887, 397.3282, 421.4889,   0.0000, 407.2462, 299.7900,   0.0000, 328.4237,   0.0000, 473.8659, 452.8887, 397.3281, 441.7707,   0.0000,   0.0000, 473.8510,   0.0000, 473.8510,   0.0000,   0.0000, 557.6294,   0.0000, 557.6294,   0.0000,   0.0000, 852.2824,   0.0000, 852.2824,   0.0000,   0.0000, 929.0090,   0.0000, 929.0090,   0.0000,   0.0000,1102.0052,   0.0000,1102.0052, 111.5618, 115.3139,   0.0000,   0.0000, 113.0081,   0.0000,   0.0000, 892.8225,   0.0000, 892.8226,   0.0000,   0.0000, 852.2825,   0.0000, 852.2825, 112.3720, 217.8574, 564.4828, 234.8191, 332.4270,
   49, 215.8102, 215.8102, 208.7771,   0.0000, 215.6877,   0.0000, 215.8102,   0.0000, 218.7761, 218.7755, 215.8102, 389.6242, 273.1146,   0.0000, 276.8156, 215.8102, 401.6295, 273.1147,   0.0000, 276.8146,   0.0000,   0.0000, 397.8606,   0.0000, 397.8606,   0.0000,   0.0000, 448.2692,   0.0000, 448.2692,   0.0000,   0.0000, 886.0184,   0.0000, 886.0184,   0.0000,   0.0000, 449.8435, 392.6322, 417.5107,   0.0000, 401.6294, 299.7900,   0.0000, 326.9270,   0.0000, 468.2655, 449.8436, 392.6322, 438.3906,   0.0000,   0.0000, 470.0586,   0.0000, 470.0586,   0.0000,   0.0000, 552.2493,   0.0000, 552.2493,   0.0000,   0.0000, 843.5459,   0.0000, 843.5459,   0.0000,   0.0000, 922.6113,   0.0000, 922.6113,   0.0000,   0.0000,1089.6841,   0.0000,1089.6841, 110.0087, 113.7234,   0.0000,   0.0000, 111.4406,   0.0000,   0.0000, 886.0186,   0.0000, 886.0186,   0.0000,   0.0000, 843.5461,   0.0000, 843.5461, 110.8078, 214.8526, 559.7953, 232.0438, 328.9472,
   50, 212.9559, 212.9559, 208.6741,   0.0000, 212.8813,   0.0000, 212.9559,   0.0000, 216.2424, 216.2417, 212.9559, 384.4712, 270.8081,   0.0000, 274.4049, 212.9559, 396.3177, 270.8081,   0.0000, 274.4216,   0.0000,   0.0000, 395.4805,   0.0000, 395.4805,   0.0000,   0.0000, 445.2852,   0.0000, 445.2852,   0.0000,   0.0000, 879.4023,   0.0000, 879.4023,   0.0000,   0.0000, 446.8797, 388.0851, 413.6522,   0.0000, 396.3175, 299.7900,   0.0000, 325.5116,   0.0000, 462.8424, 446.8798, 388.0851, 435.1054,   0.0000,   0.0000, 466.3725,   0.0000, 466.3724,   0.0000,   0.0000, 547.0281,   0.0000, 547.0281,   0.0000,   0.0000, 835.0731,   0.0000, 835.0731,   0.0000,   0.0000, 916.3778,   0.0000, 916.3778,   0.0000,   0.0000,1077.7454,   0.0000,1077.7454, 108.5355, 112.2194,   0.0000,   0.0000, 109.9555,   0.0000,   0.0000, 879.4026,   0.0000, 879.4026,   0.0000,   0.0000, 835.0731,   0.0000, 835.0731, 109.3242, 212.0111, 555.2426, 229.3564, 325.6041,
   51, 210.2602, 210.2602, 208.5926,   0.0000, 210.2312,   0.0000, 210.2602,   0.0000, 213.7873, 213.7866, 210.2602, 379.6044, 268.5662,   0.0000, 272.0673, 210.2602, 391.3009, 268.5662,   0.0000, 272.0997,   0.0000,   0.0000, 393.1613,   0.0000, 393.1613,   0.0000,   0.0000, 442.3795,   0.0000, 442.3795,   0.0000,   0.0000, 872.9653,   0.0000, 872.9653,   0.0000,   0.0000, 443.9936, 383.6790, 409.9070,   0.0000, 391.3008, 299.7901,   0.0000, 324.1748,   0.0000, 457.5876, 443.9937, 383.6790, 431.9109,   0.0000,   0.0000, 462.7873,   0.0000, 462.7873,   0.0000,   0.0000, 541.9583,   0.0000, 541.9583,   0.0000,   0.0000, 826.8504,   0.0000, 826.8504,   0.0000,   0.0000, 910.3077,   0.0000, 910.3077,   0.0000,   0.0000,1066.1700,   0.0000,1066.1700, 107.1396, 110.7989,   0.0000,   0.0000, 108.5502,   0.0000,   0.0000, 872.9655,   0.0000, 872.9655,   0.0000,   0.0000, 826.8505,   0.0000, 826.8505, 107.9185, 209.3274, 550.8183, 226.7525, 322.3920,
   52, 207.7180, 207.7180, 208.5326,   0.0000, 207.7322,   0.0000, 207.7179,   0.0000, 211.4070, 211.4062, 207.7179, 375.0146, 266.3858,   0.0000, 269.7995, 207.7180, 386.5696, 266.3858,   0.0000, 269.8458,   0.0000,   0.0000, 390.9005,   0.0000, 390.9005,   0.0000,   0.0000, 439.5488,   0.0000, 439.5487,   0.0000,   0.0000, 866.6989,   0.0000, 866.6989,   0.0000,   0.0000, 441.1815, 379.4071, 406.2699,   0.0000, 386.5696, 299.7900,   0.0000, 322.9141,   0.0000, 452.4928, 441.1816, 379.4071, 428.8026,   0.0000,   0.0000, 459.2985,   0.0000, 459.2985,   0.0000,   0.0000, 537.0324,   0.0000, 537.0324,   0.0000,   0.0000, 818.8660,   0.0000, 818.8660,   0.0000,   0.0000, 904.4019,   0.0000, 904.4019,   0.0000,   0.0000,1054.9402,   0.0000,1054.9402, 105.8186, 109.4592,   0.0000,   0.0000, 107.2220,   0.0000,   0.0000, 866.6991,   0.0000, 866.6990,   0.0000,   0.0000, 818.8661,   0.0000, 818.8661, 106.5883, 206.7964, 546.5163, 224.2278, 319.3060,
   53, 205.3243, 205.3243, 208.4938,   0.0000, 205.3795,   0.0000, 205.3243,   0.0000, 211.4070, 211.4057, 205.3243, 370.6931, 266.3858,   0.0000, 269.6303, 205.3243, 382.1151, 266.3858,   0.0000, 269.7175,   0.0000,   0.0000, 389.4573,   0.0000, 389.4573,   0.0000,   0.0000, 436.7894,   0.0000, 436.7894,   0.0000,   0.0000, 860.5955,   0.0000, 860.5955,   0.0000,   0.0000, 441.1815, 375.2628, 403.9278,   0.0000, 382.1150, 299.7900,   0.0000, 321.7271,   0.0000, 447.5502, 441.1815, 375.2628, 427.9637,   0.0000,   0.0000, 458.0483,   0.0000, 458.0483,   0.0000,   0.0000, 532.2439,   0.0000, 532.2439,   0.0000,   0.0000, 811.1086,   0.0000, 811.1086,   0.0000,   0.0000, 898.6600,   0.0000, 898.6600,   0.0000,   0.0000,1044.0394,   0.0000,1044.0394, 104.5701, 108.1978,   0.0000,   0.0000, 105.9685,   0.0000,   0.0000, 860.5957,   0.0000, 860.5957,   0.0000,   0.0000, 811.1086,   0.0000, 811.1086, 105.3311, 204.4134, 543.2568, 223.9116, 317.0970,
   54, 203.0750, 203.0750, 208.4763,   0.0000, 203.1690,   0.0000, 203.0750,   0.0000, 211.4070, 211.4052, 203.0750, 366.6321, 266.3858,   0.0000, 269.4714, 203.0750, 377.9289, 266.3858,   0.0000, 269.5969,   0.0000,   0.0000, 388.4851,   0.0000, 388.4851,   0.0000,   0.0000, 434.0986,   0.0000, 434.0986,   0.0000,   0.0000, 854.6484,   0.0000, 854.6484,   0.0000,   0.0000, 441.1815, 371.2399, 401.6543,   0.0000, 377.9289, 299.7900,   0.0000, 320.6116,   0.0000, 442.7524, 441.1815, 371.2399, 427.1494,   0.0000,   0.0000, 456.9049,   0.0000, 456.9049,   0.0000,   0.0000, 527.5865,   0.0000, 527.5865,   0.0000,   0.0000, 803.5678,   0.0000, 803.5678,   0.0000,   0.0000, 893.0819,   0.0000, 893.0819,   0.0000,   0.0000,1033.4519,   0.0000,1033.4519, 103.3920, 107.0125,   0.0000,   0.0000, 104.7877,   0.0000,   0.0000, 854.6485,   0.0000, 854.6485,   0.0000,   0.0000, 803.5679,   0.0000, 803.5679, 104.1450, 202.1740, 540.1544, 223.6046, 315.0062,
   55, 200.9656, 200.9656, 208.4799,   0.0000, 201.0965,   0.0000, 200.9656,   0.0000, 211.4070, 211.4048, 200.9657, 362.8239, 266.3858,   0.0000, 269.3223, 200.9656, 374.0034, 266.3858,   0.0000, 269.4838,   0.0000,   0.0000, 387.6200,   0.0000, 387.6200,   0.0000,   0.0000, 431.4732,   0.0000, 431.4732,   0.0000,   0.0000, 848.8500,   0.0000, 848.8500,   0.0000,   0.0000, 441.1815, 367.3329, 399.4463,   0.0000, 374.0034, 299.7900,   0.0000, 319.5656,   0.0000, 438.0928, 441.1815, 367.3329, 426.3586,   0.0000,   0.0000, 455.8875,   0.0000, 455.8875,   0.0000,   0.0000, 523.0543,   0.0000, 523.0543,   0.0000,   0.0000, 796.2335,   0.0000, 796.2335,   0.0000,   0.0000, 887.6678,   0.0000, 887.6678,   0.0000,   0.0000,1023.1627,   0.0000,1023.1627, 102.2823, 105.9010,   0.0000,   0.0000, 103.6772,   0.0000,   0.0000, 848.8501,   0.0000, 848.8501,   0.0000,   0.0000, 796.2336,   0.0000, 796.2336, 103.0277, 200.0740, 537.1493, 223.3064, 313.0122,
   56, 198.9925, 198.9925, 208.5048,   0.0000, 199.1582,   0.0000, 198.9925,   0.0000, 211.4070, 211.4044, 198.9925, 359.2617, 266.3858,   0.0000, 269.1829, 198.9925, 370.3314, 266.3858,   0.0000, 269.3780,   0.0000,   0.0000, 386.8576,   0.0000, 386.8576,   0.0000,   0.0000, 428.9106,   0.0000, 428.9106,   0.0000,   0.0000, 843.1945,   0.0000, 843.1945,   0.0000,   0.0000, 441.1815, 363.5363, 397.3006,   0.0000, 370.3315, 299.7900,   0.0000, 318.5871,   0.0000, 433.5648, 441.1816, 363.5364, 425.5902,   0.0000,   0.0000, 454.9907,   0.0000, 454.9907,   0.0000,   0.0000, 518.6415,   0.0000, 518.6415,   0.0000,   0.0000, 789.0966,   0.0000, 789.0966,   0.0000,   0.0000, 882.4175,   0.0000, 882.4175,   0.0000,   0.0000,1013.1588,   0.0000,1013.1588, 101.2390, 104.8612,   0.0000,   0.0000, 102.6353,   0.0000,   0.0000, 843.1948,   0.0000, 843.1947,   0.0000,   0.0000, 789.0967,   0.0000, 789.0967, 101.9774, 198.1097, 534.2376, 223.0167, 311.1119,
